,file_name,text
70,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_70example.jpg,9
71,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_71example.jpg,9
72,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_72example.jpg,11
73,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_73example.jpg,9
74,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_74example.jpg,11
75,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_75example.jpg,9
76,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_76example.jpg,11
77,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_77example.jpg,9
78,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_78example.jpg,11
79,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_79example.jpg,9
80,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_80example.jpg,11
81,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_81example.jpg,9
82,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_82example.jpg,11
83,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_83example.jpg,9
84,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_84example.jpg,11
85,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_85example.jpg,9
86,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_86example.jpg,11
87,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_87example.jpg,9
88,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_88example.jpg,11
89,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_89example.jpg,9
90,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_90example.jpg,11
91,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_91example.jpg,9
92,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_92example.jpg,11
93,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_93example.jpg,9
94,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_94example.jpg,11
95,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_95example.jpg,9
96,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_96example.jpg,11
97,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_97example.jpg,9
98,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_98example.jpg,11
99,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_99example.jpg,1
100,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_100example.jpg,9
101,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_101example.jpg,11
102,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_102example.jpg,1
103,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_103example.jpg,9
104,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_104example.jpg,11
105,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_105example.jpg,1
106,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_106example.jpg,9
107,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_107example.jpg,23
108,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_108example.jpg,11
109,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_109example.jpg,1
110,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_110example.jpg,9
111,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_111example.jpg,23
112,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_112example.jpg,11
113,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_113example.jpg,1
114,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_114example.jpg,9
115,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_115example.jpg,23
116,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_116example.jpg,11
117,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_117example.jpg,1
118,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_118example.jpg,9
119,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_119example.jpg,23
120,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_120example.jpg,11
121,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_121example.jpg,1
122,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_122example.jpg,9
123,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_123example.jpg,23
124,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_124example.jpg,11
125,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_125example.jpg,1
126,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_126example.jpg,9
127,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_127example.jpg,11
128,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_128example.jpg,1
129,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_129example.jpg,9
130,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_130example.jpg,11
131,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_131example.jpg,1
132,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_132example.jpg,9
133,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_133example.jpg,3
134,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_134example.jpg,23
135,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_135example.jpg,11
136,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_136example.jpg,1
137,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_137example.jpg,9
138,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_138example.jpg,3
139,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_139example.jpg,23
140,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_140example.jpg,11
141,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_141example.jpg,1
142,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_142example.jpg,9
143,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_143example.jpg,23
144,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_144example.jpg,3
145,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_145example.jpg,11
146,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_146example.jpg,1
147,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_147example.jpg,9
148,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_148example.jpg,3
149,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_149example.jpg,23
150,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_150example.jpg,11
151,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_151example.jpg,1
152,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_152example.jpg,9
153,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_153example.jpg,23
154,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_154example.jpg,11
155,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_155example.jpg,1
156,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_156example.jpg,9
157,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_157example.jpg,23
158,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_158example.jpg,11
159,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_159example.jpg,1
160,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_160example.jpg,9
161,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_161example.jpg,3
162,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_162example.jpg,23
163,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_163example.jpg,11
164,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_164example.jpg,1
165,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_165example.jpg,9
166,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_166example.jpg,23
167,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_167example.jpg,3
168,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_168example.jpg,11
169,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_169example.jpg,1
170,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_170example.jpg,9
171,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_171example.jpg,23
172,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_172example.jpg,3
173,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_173example.jpg,11
174,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_174example.jpg,1
175,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_175example.jpg,9
176,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_176example.jpg,3
177,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_177example.jpg,23
178,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_178example.jpg,11
179,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_179example.jpg,1
180,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_180example.jpg,9
181,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_181example.jpg,3
182,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_182example.jpg,23
183,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_183example.jpg,11
184,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_184example.jpg,1
185,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_185example.jpg,9
186,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_186example.jpg,23
187,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_187example.jpg,3
188,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_188example.jpg,11
189,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_189example.jpg,1
190,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_190example.jpg,9
191,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_191example.jpg,23
192,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_192example.jpg,3
193,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_193example.jpg,11
194,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_194example.jpg,1
195,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_195example.jpg,9
196,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_196example.jpg,3
197,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_197example.jpg,23
198,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_198example.jpg,11
199,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_199example.jpg,1
200,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_200example.jpg,9
201,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_201example.jpg,3
202,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_202example.jpg,11
203,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_203example.jpg,23
204,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_204example.jpg,1
205,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_205example.jpg,9
206,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_206example.jpg,3
207,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_207example.jpg,11
208,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_208example.jpg,23
209,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_209example.jpg,1
210,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_210example.jpg,3
211,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_211example.jpg,23
212,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_212example.jpg,11
213,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_213example.jpg,1
214,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_214example.jpg,3
215,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_215example.jpg,23
216,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_216example.jpg,11
217,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_217example.jpg,1
218,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_218example.jpg,3
219,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_219example.jpg,23
220,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_220example.jpg,11
221,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_221example.jpg,1
222,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_222example.jpg,23
223,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_223example.jpg,3
224,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_224example.jpg,11
225,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_225example.jpg,1
226,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_226example.jpg,23
227,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_227example.jpg,3
228,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_228example.jpg,11
229,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_229example.jpg,23
230,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_230example.jpg,1
231,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_231example.jpg,3
232,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_232example.jpg,11
233,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_233example.jpg,23
234,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_234example.jpg,1
235,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_235example.jpg,3
236,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_236example.jpg,11
237,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_237example.jpg,23
238,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_238example.jpg,1
239,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_239example.jpg,3
240,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_240example.jpg,11
241,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_241example.jpg,1
242,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_242example.jpg,3
243,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\basketball_243example.jpg,23
244,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_244example.jpg,11
245,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_245example.jpg,1
246,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_246example.jpg,3
247,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_247example.jpg,11
248,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_248example.jpg,9
249,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_249example.jpg,1
250,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_250example.jpg,3
251,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_251example.jpg,11
252,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_252example.jpg,9
253,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_253example.jpg,1
254,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_254example.jpg,3
255,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_255example.jpg,11
256,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_256example.jpg,1
257,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_257example.jpg,9
258,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_258example.jpg,3
259,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_259example.jpg,11
260,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_260example.jpg,1
261,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_261example.jpg,9
262,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_262example.jpg,3
263,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_263example.jpg,11
264,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_264example.jpg,1
265,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_265example.jpg,9
266,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_266example.jpg,3
267,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_267example.jpg,11
268,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_268example.jpg,1
269,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_269example.jpg,9
270,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_270example.jpg,3
271,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_271example.jpg,11
272,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_272example.jpg,1
273,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_273example.jpg,3
274,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_274example.jpg,9
275,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_275example.jpg,11
276,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_276example.jpg,1
277,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_277example.jpg,3
278,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_278example.jpg,9
279,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_279example.jpg,11
280,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_280example.jpg,1
281,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_281example.jpg,3
282,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_282example.jpg,9
283,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_283example.jpg,11
284,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_284example.jpg,1
285,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_285example.jpg,3
286,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_286example.jpg,9
287,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_287example.jpg,11
288,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_288example.jpg,1
289,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_289example.jpg,3
290,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_290example.jpg,9
291,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_291example.jpg,11
292,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_292example.jpg,1
293,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\basketball_293example.jpg,3
294,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\basketball_294example.jpg,9
295,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\basketball_295example.jpg,11
296,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\basketball_296example.jpg,1
