,file_name,text
58,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_58example.jpg,5
59,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\ncaa_59example.jpg,9
60,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_60example.jpg,33
61,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\ncaa_61example.jpg,9
62,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_62example.jpg,33
63,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_63example.jpg,5
64,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\ncaa_64example.jpg,9
65,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_65example.jpg,0
66,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_66example.jpg,5
67,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\ncaa_67example.jpg,9
68,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_68example.jpg,0
69,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_69example.jpg,0
70,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_70example.jpg,0
71,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_71example.jpg,5
72,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_72example.jpg,0
73,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_73example.jpg,5
74,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_74example.jpg,11
75,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_75example.jpg,6
76,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_76example.jpg,0
77,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_77example.jpg,5
78,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_78example.jpg,6
79,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_79example.jpg,0
80,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_80example.jpg,5
81,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_81example.jpg,6
82,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_82example.jpg,0
83,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_83example.jpg,5
84,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_84example.jpg,6
85,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_85example.jpg,5
86,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_86example.jpg,6
87,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_87example.jpg,5
88,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_88example.jpg,6
89,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_89example.jpg,5
90,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_90example.jpg,6
91,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_91example.jpg,5
92,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_92example.jpg,6
93,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_93example.jpg,5
94,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_94example.jpg,6
95,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_95example.jpg,5
96,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_96example.jpg,6
97,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_97example.jpg,5
98,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_98example.jpg,6
99,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_99example.jpg,5
100,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_100example.jpg,6
101,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_101example.jpg,5
102,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_102example.jpg,6
103,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_103example.jpg,11
104,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_104example.jpg,6
105,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_105example.jpg,11
106,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_106example.jpg,6
107,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_107example.jpg,11
108,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_108example.jpg,6
109,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_109example.jpg,11
110,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_110example.jpg,6
111,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_111example.jpg,11
112,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_112example.jpg,6
113,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_113example.jpg,1
114,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_114example.jpg,6
115,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_115example.jpg,0
116,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_116example.jpg,6
117,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_117example.jpg,0
118,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_118example.jpg,6
119,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_119example.jpg,0
120,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_120example.jpg,6
121,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_121example.jpg,0
122,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_122example.jpg,5
123,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_123example.jpg,6
124,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_124example.jpg,0
125,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_125example.jpg,5
126,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_126example.jpg,6
127,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_127example.jpg,0
128,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_128example.jpg,5
129,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_129example.jpg,6
130,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_130example.jpg,0
131,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_131example.jpg,5
132,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_132example.jpg,6
133,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_133example.jpg,0
134,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_134example.jpg,5
135,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_135example.jpg,6
136,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_136example.jpg,0
137,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_137example.jpg,5
138,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_138example.jpg,6
139,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_139example.jpg,0
140,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_140example.jpg,5
141,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_141example.jpg,6
142,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_142example.jpg,0
143,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_143example.jpg,5
144,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_144example.jpg,6
145,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_145example.jpg,0
146,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_146example.jpg,5
147,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_147example.jpg,6
148,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_148example.jpg,0
149,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_149example.jpg,5
150,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\6\ncaa_150example.jpg,6
151,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_151example.jpg,0
152,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_152example.jpg,5
153,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_153example.jpg,0
154,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_154example.jpg,5
155,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_155example.jpg,12
156,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_156example.jpg,0
157,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_157example.jpg,5
158,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_158example.jpg,12
159,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_159example.jpg,0
160,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_160example.jpg,5
161,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_161example.jpg,12
162,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_162example.jpg,10
163,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_163example.jpg,0
164,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_164example.jpg,5
165,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_165example.jpg,12
166,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_166example.jpg,10
167,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_167example.jpg,0
168,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_168example.jpg,5
169,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_169example.jpg,1
170,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_170example.jpg,10
171,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_171example.jpg,5
172,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_172example.jpg,1
173,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_173example.jpg,10
174,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_174example.jpg,5
175,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_175example.jpg,1
176,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_176example.jpg,10
177,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_177example.jpg,5
178,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_178example.jpg,10
179,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_179example.jpg,5
180,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_180example.jpg,23
181,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_181example.jpg,11
182,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_182example.jpg,5
183,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_183example.jpg,23
184,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\25\ncaa_184example.jpg,25
185,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_185example.jpg,11
186,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_186example.jpg,10
187,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_187example.jpg,10
188,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_188example.jpg,0
189,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_189example.jpg,23
190,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\25\ncaa_190example.jpg,25
191,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_191example.jpg,11
192,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_192example.jpg,23
193,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_193example.jpg,11
194,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_194example.jpg,10
195,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_195example.jpg,0
196,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_196example.jpg,23
197,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_197example.jpg,11
198,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_198example.jpg,10
199,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_199example.jpg,0
200,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_200example.jpg,23
201,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_201example.jpg,10
202,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_202example.jpg,11
203,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_203example.jpg,0
204,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_204example.jpg,12
205,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_205example.jpg,23
206,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_206example.jpg,10
207,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\10\ncaa_207example.jpg,10
208,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_208example.jpg,11
209,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_209example.jpg,12
210,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_210example.jpg,23
211,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_211example.jpg,11
212,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_212example.jpg,12
213,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_213example.jpg,23
214,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_214example.jpg,11
215,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_215example.jpg,12
216,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_216example.jpg,23
217,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_217example.jpg,5
218,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_218example.jpg,7
219,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_219example.jpg,11
220,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_220example.jpg,12
221,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_221example.jpg,5
222,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_222example.jpg,7
223,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_223example.jpg,12
224,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_224example.jpg,7
225,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_225example.jpg,12
226,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_226example.jpg,7
227,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_227example.jpg,12
228,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_228example.jpg,7
229,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_229example.jpg,11
230,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_230example.jpg,0
231,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_231example.jpg,12
232,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_232example.jpg,11
233,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_233example.jpg,7
234,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_234example.jpg,11
235,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_235example.jpg,12
236,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_236example.jpg,11
237,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_237example.jpg,7
238,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_238example.jpg,11
239,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_239example.jpg,5
240,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_240example.jpg,12
241,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\25\ncaa_241example.jpg,25
242,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_242example.jpg,11
243,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_243example.jpg,7
244,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_244example.jpg,11
245,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_245example.jpg,12
246,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\25\ncaa_246example.jpg,25
247,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_247example.jpg,7
248,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_248example.jpg,11
249,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_249example.jpg,12
250,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\25\ncaa_250example.jpg,25
251,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_251example.jpg,7
252,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_252example.jpg,12
253,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_253example.jpg,23
254,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_254example.jpg,1
255,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_255example.jpg,33
256,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_256example.jpg,12
257,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_257example.jpg,1
258,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_258example.jpg,11
259,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_259example.jpg,7
260,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_260example.jpg,12
261,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_261example.jpg,23
262,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\ncaa_262example.jpg,1
263,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_263example.jpg,11
264,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_264example.jpg,7
265,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_265example.jpg,33
266,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_266example.jpg,12
267,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_267example.jpg,23
268,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_268example.jpg,11
269,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_269example.jpg,7
270,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_270example.jpg,0
271,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_271example.jpg,33
272,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_272example.jpg,12
273,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_273example.jpg,23
274,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_274example.jpg,5
275,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_275example.jpg,11
276,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_276example.jpg,7
277,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_277example.jpg,0
278,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_278example.jpg,33
279,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_279example.jpg,12
280,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_280example.jpg,23
281,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\ncaa_281example.jpg,5
282,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_282example.jpg,7
283,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_283example.jpg,7
284,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_284example.jpg,0
285,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\ncaa_285example.jpg,12
286,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\ncaa_286example.jpg,23
287,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\7\ncaa_287example.jpg,7
288,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\ncaa_288example.jpg,11
289,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\ncaa_289example.jpg,0
290,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\ncaa_290example.jpg,33
